id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG003020_asang-1,Asang 1,Asang 1,asang-1,NG003020_asang-1,4.904,7.893
NG003020_asang-11,Asang 11,Asang 11,asang-11,NG003020_asang-11,4.904,7.893
NG003020_asang-111,Asang 111,Asang 111,asang-111,NG003020_asang-111,4.904,7.893
NG003020_asang-1v,Asang 1v,Asang 1v,asang-1v,NG003020_asang-1v,4.904,7.893
NG003020_asang-v,Asang V,Asang V,asang-v,NG003020_asang-v,4.904,7.893
NG003020_mbaiso-1,Mbaiso 1,Mbaiso 1,mbaiso-1,NG003020_mbaiso-1,4.904,7.893
NG003020_mbaiso-11,Mbaiso 11,Mbaiso 11,mbaiso-11,NG003020_mbaiso-11,4.904,7.893
NG003020_mbaiso-111,Mbaiso 111,Mbaiso 111,mbaiso-111,NG003020_mbaiso-111,4.904,7.893
NG003020_mbaiso-1v,Mbaiso 1v,Mbaiso 1v,mbaiso-1v,NG003020_mbaiso-1v,4.904,7.893
NG003020_mbaiso-v,Mbaiso V,Mbaiso V,mbaiso-v,NG003020_mbaiso-v,4.904,7.893
