id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG014008_essodo-1,Essodo 1,Essodo 1,essodo-1,NG014008_essodo-1,7.018,7.468
NG014008_essodo-11,Essodo 11,Essodo 11,essodo-11,NG014008_essodo-11,7.018,7.468
NG014008_essodo-111,Essodo 111,Essodo 111,essodo-111,NG014008_essodo-111,7.018,7.468
NG014008_ette-1,Ette 1,Ette 1,ette-1,NG014008_ette-1,7.018,7.468
NG014008_ette-11,Ette 11,Ette 11,ette-11,NG014008_ette-11,7.018,7.468
NG014008_ette-central,Ette Central,Ette Central,ette-central,NG014008_ette-central,7.018,7.468
NG014008_ezzodo,Ezzodo,Ezzodo,ezzodo,NG014008_ezzodo,7.018,7.468
NG014008_umuitodo-i,Umuitodo I,Umuitodo I,umuitodo-i,NG014008_umuitodo-i,7.018,7.468
NG014008_umuitodo-ii,Umuitodo Ii,Umuitodo Ii,umuitodo-ii,NG014008_umuitodo-ii,7.018,7.468
NG014008_umuitodo-iii,Umuitodo Iii,Umuitodo Iii,umuitodo-iii,NG014008_umuitodo-iii,7.018,7.468
NG014008_umuozzi-i,Umuozzi I,Umuozzi I,umuozzi-i,NG014008_umuozzi-i,7.018,7.468
NG014008_umuozzi-ii,Umuozzi Ii,Umuozzi Ii,umuozzi-ii,NG014008_umuozzi-ii,7.018,7.468
NG014008_umuozzi-iii,Umuozzi Iii,Umuozzi Iii,umuozzi-iii,NG014008_umuozzi-iii,7.018,7.468
NG014008_umuozzi-iv,Umuozzi Iv,Umuozzi Iv,umuozzi-iv,NG014008_umuozzi-iv,7.018,7.468
NG014008_umuozzi-ix,Umuozzi Ix,Umuozzi Ix,umuozzi-ix,NG014008_umuozzi-ix,7.018,7.468
NG014008_umuozzi-v,Umuozzi V,Umuozzi V,umuozzi-v,NG014008_umuozzi-v,7.018,7.468
NG014008_umuozzi-vi,Umuozzi Vi,Umuozzi Vi,umuozzi-vi,NG014008_umuozzi-vi,7.018,7.468
NG014008_umuozzi-vii,Umuozzi Vii,Umuozzi Vii,umuozzi-vii,NG014008_umuozzi-vii,7.018,7.468
NG014008_umuozzi-viii,Umuozzi Viii,Umuozzi Viii,umuozzi-viii,NG014008_umuozzi-viii,7.018,7.468
NG014008_umuozzi-x,Umuozzi X,Umuozzi X,umuozzi-x,NG014008_umuozzi-x,7.018,7.468
