id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG025011_adekunle-villadeniyi-jonesogba,Adekunle Vill./adeniyi Jones/ogba,Adekunle Vill./adeniyi Jones/ogba,adekunle-villadeniyi-jonesogba,NG025011_adekunle-villadeniyi-jonesogba,6.605,3.345
NG025011_airportonipetesionilekere,Airport/onipetesi/onilekere,Airport/onipetesi/onilekere,airportonipetesionilekere,NG025011_airportonipetesionilekere,6.605,3.345
NG025011_alausaoregunolusosun,Alausa/oregun/olusosun,Alausa/oregun/olusosun,alausaoregunolusosun,NG025011_alausaoregunolusosun,6.605,3.345
NG025011_anifowosheikeja,Anifowoshe/ikeja,Anifowoshe/ikeja,anifowosheikeja,NG025011_anifowosheikeja,6.605,3.345
NG025011_grapolice-barracks,Gra/police Barracks,Gra/police Barracks,grapolice-barracks,NG025011_grapolice-barracks,6.605,3.345
NG025011_ipodoseriki-aro,Ipodo/seriki Aro,Ipodo/seriki Aro,ipodoseriki-aro,NG025011_ipodoseriki-aro,6.605,3.345
NG025011_ojoduagidingbiomole,Ojodu/agidingbi/omole,Ojodu/agidingbi/omole,ojoduagidingbiomole,NG025011_ojoduagidingbiomole,6.605,3.345
NG025011_oke-iraaguda,Oke-ira/aguda,Oke-ira/aguda,oke-iraaguda,NG025011_oke-iraaguda,6.605,3.345
NG025011_onigbongbomilitary-cantonment,Onigbongbo/military Cantonment,Onigbongbo/military Cantonment,onigbongbomilitary-cantonment,NG025011_onigbongbomilitary-cantonment,6.605,3.345
NG025011_wasimiopebiallen,Wasimi/opebi/allen,Wasimi/opebi/allen,wasimiopebiallen,NG025011_wasimiopebiallen,6.605,3.345
