id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG003029_central-uruan-i,Central Uruan I,Central Uruan I,central-uruan-i,NG003029_central-uruan-i,5.003,8.075
NG003029_central-uruan-ii,Central Uruan Ii,Central Uruan Ii,central-uruan-ii,NG003029_central-uruan-ii,5.003,8.075
NG003029_central-uruan-iii,Central Uruan Iii,Central Uruan Iii,central-uruan-iii,NG003029_central-uruan-iii,5.003,8.075
NG003029_northern-uruan-1,Northern Uruan 1,Northern Uruan 1,northern-uruan-1,NG003029_northern-uruan-1,5.003,8.075
NG003029_northern-uruan-11,Northern Uruan 11,Northern Uruan 11,northern-uruan-11,NG003029_northern-uruan-11,5.003,8.075
NG003029_southern-uruan-1,Southern Uruan 1,Southern Uruan 1,southern-uruan-1,NG003029_southern-uruan-1,5.003,8.075
NG003029_southern-uruan-11,Southern Uruan 11,Southern Uruan 11,southern-uruan-11,NG003029_southern-uruan-11,5.003,8.075
NG003029_southern-uruan-111,Southern Uruan 111,Southern Uruan 111,southern-uruan-111,NG003029_southern-uruan-111,5.003,8.075
NG003029_southern-uruan-iv,Southern Uruan Iv,Southern Uruan Iv,southern-uruan-iv,NG003029_southern-uruan-iv,5.003,8.075
NG003029_southern-uruan-v,Southern Uruan V,Southern Uruan V,southern-uruan-v,NG003029_southern-uruan-v,5.003,8.075
NG003029_southern-uruan-v1,Southern Uruan V1,Southern Uruan V1,southern-uruan-v1,NG003029_southern-uruan-v1,5.003,8.075
