id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG001015_afugiri,Afugiri,Afugiri,afugiri,NG001015_afugiri,5.605,7.477
NG001015_ibeku-east-i,Ibeku East I,Ibeku East I,ibeku-east-i,NG001015_ibeku-east-i,5.605,7.477
NG001015_ibeku-east-ii,Ibeku East Ii,Ibeku East Ii,ibeku-east-ii,NG001015_ibeku-east-ii,5.605,7.477
NG001015_ibeku-west,Ibeku West,Ibeku West,ibeku-west,NG001015_ibeku-west,5.605,7.477
NG001015_isingwu,Isingwu,Isingwu,isingwu,NG001015_isingwu,5.605,7.477
NG001015_ndume,Ndume,Ndume,ndume,NG001015_ndume,5.605,7.477
NG001015_nkwoachara,Nkwoachara,Nkwoachara,nkwoachara,NG001015_nkwoachara,5.605,7.477
NG001015_nkwoegwu,Nkwoegwu,Nkwoegwu,nkwoegwu,NG001015_nkwoegwu,5.605,7.477
NG001015_umuahia-urban-i,Umuahia Urban I,Umuahia Urban I,umuahia-urban-i,NG001015_umuahia-urban-i,5.605,7.477
NG001015_umuahia-urban-ii,Umuahia Urban Ii,Umuahia Urban Ii,umuahia-urban-ii,NG001015_umuahia-urban-ii,5.605,7.477
NG001015_umuahia-urban-iii,Umuahia Urban Iii,Umuahia Urban Iii,umuahia-urban-iii,NG001015_umuahia-urban-iii,5.605,7.477
NG001015_umuhu,Umuhu,Umuhu,umuhu,NG001015_umuhu,5.605,7.477
