id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG029015_asantan-oja,Asantan Oja,Asantan Oja,asantan-oja,NG029015_asantan-oja,7.159,4.885
NG029015_ateruotasanigba,Ateru/otasan/igba,Ateru/otasan/igba,ateruotasanigba,NG029015_ateruotasanigba,7.159,4.885
NG029015_bolorunduro-1,Bolorunduro 1,Bolorunduro 1,bolorunduro-1,NG029015_bolorunduro-1,7.159,4.885
NG029015_epe,Epe,Epe,epe,NG029015_epe,7.159,4.885
NG029015_fagbo,Fagbo,Fagbo,fagbo,NG029015_fagbo,7.159,4.885
NG029015_obada,Obada,Obada,obada,NG029015_obada,7.159,4.885
NG029015_oboto,Oboto,Oboto,oboto,NG029015_oboto,7.159,4.885
NG029015_orisunmibare,Orisunmibare,Orisunmibare,orisunmibare,NG029015_orisunmibare,7.159,4.885
NG029015_owena-bridge,Owena Bridge,Owena Bridge,owena-bridge,NG029015_owena-bridge,7.159,4.885
NG029015_tepo,Tepo,Tepo,tepo,NG029015_tepo,7.159,4.885
