id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG010003_akugbene-i,Akugbene I,Akugbene I,akugbene-i,NG010003_akugbene-i,5.226,5.81
NG010003_akugbene-ii,Akugbene Ii,Akugbene Ii,akugbene-ii,NG010003_akugbene-ii,5.226,5.81
NG010003_akugbene-iii,Akugbene Iii,Akugbene Iii,akugbene-iii,NG010003_akugbene-iii,5.226,5.81
NG010003_bomadi,Bomadi,Bomadi,bomadi,NG010003_bomadi,5.226,5.81
NG010003_esanma,Esanma,Esanma,esanma,NG010003_esanma,5.226,5.81
NG010003_kolafiogbeneekametagbene,Kolafiogbene/ekametagbene,Kolafiogbene/ekametagbene,kolafiogbeneekametagbene,NG010003_kolafiogbeneekametagbene,5.226,5.81
NG010003_kpakiama,Kpakiama,Kpakiama,kpakiama,NG010003_kpakiama,5.226,5.81
NG010003_ogbeinamaokoloba,Ogbeinama/okoloba,Ogbeinama/okoloba,ogbeinamaokoloba,NG010003_ogbeinamaokoloba,5.226,5.81
NG010003_ogo---eze,Ogo - Eze,Ogo - Eze,ogo---eze,NG010003_ogo---eze,5.226,5.81
NG010003_ogriagbene,Ogriagbene,Ogriagbene,ogriagbene,NG010003_ogriagbene,5.226,5.81
