id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG033004_alise-group,Alise Group,Alise Group,alise-group,NG033004_alise-group,4.537,6.705
NG033004_briggs-i,Briggs I,Briggs I,briggs-i,NG033004_briggs-i,4.537,6.705
NG033004_briggs-ii,Briggs Ii,Briggs Ii,briggs-ii,NG033004_briggs-ii,4.537,6.705
NG033004_briggs-iii,Briggs Iii,Briggs Iii,briggs-iii,NG033004_briggs-iii,4.537,6.705
NG033004_georgewill-i,Georgewill I,Georgewill I,georgewill-i,NG033004_georgewill-i,4.537,6.705
NG033004_georgewill-ii,Georgewill Ii,Georgewill Ii,georgewill-ii,NG033004_georgewill-ii,4.537,6.705
NG033004_georgwill-iii,Georgwill Iii,Georgwill Iii,georgwill-iii,NG033004_georgwill-iii,4.537,6.705
NG033004_jack-i,Jack I,Jack I,jack-i,NG033004_jack-i,4.537,6.705
NG033004_jack-ii,Jack Ii,Jack Ii,jack-ii,NG033004_jack-ii,4.537,6.705
NG033004_jack-iii,Jack Iii,Jack Iii,jack-iii,NG033004_jack-iii,4.537,6.705
NG033004_kula-i,Kula I,Kula I,kula-i,NG033004_kula-i,4.537,6.705
NG033004_kula-ii,Kula Ii,Kula Ii,kula-ii,NG033004_kula-ii,4.537,6.705
NG033004_manuel-i,Manuel I,Manuel I,manuel-i,NG033004_manuel-i,4.537,6.705
NG033004_manuel-ii,Manuel Ii,Manuel Ii,manuel-ii,NG033004_manuel-ii,4.537,6.705
NG033004_manuel-iii,Manuel Iii,Manuel Iii,manuel-iii,NG033004_manuel-iii,4.537,6.705
NG033004_northsouth-group,North/south Group,North/south Group,northsouth-group,NG033004_northsouth-group,4.537,6.705
NG033004_obonoma,Obonoma,Obonoma,obonoma,NG033004_obonoma,4.537,6.705
