id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG028005_ajilete,Ajilete,Ajilete,ajilete,NG028005_ajilete,6.767,2.955
NG028005_idogo,Idogo,Idogo,idogo,NG028005_idogo,6.767,2.955
NG028005_ilaro-i,Ilaro I,Ilaro I,ilaro-i,NG028005_ilaro-i,6.767,2.955
NG028005_ilaro-ii,Ilaro Ii,Ilaro Ii,ilaro-ii,NG028005_ilaro-ii,6.767,2.955
NG028005_ilaro-iii,Ilaro Iii,Ilaro Iii,ilaro-iii,NG028005_ilaro-iii,6.767,2.955
NG028005_ilobierinja,Ilobi/erinja,Ilobi/erinja,ilobierinja,NG028005_ilobierinja,6.767,2.955
NG028005_iwoye,Iwoye,Iwoye,iwoye,NG028005_iwoye,6.767,2.955
NG028005_oke-odan,Oke Odan,Oke Odan,oke-odan,NG028005_oke-odan,6.767,2.955
NG028005_owode-i,Owode I,Owode I,owode-i,NG028005_owode-i,6.767,2.955
NG028005_owode-ii,Owode Ii,Owode Ii,owode-ii,NG028005_owode-ii,6.767,2.955
