id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG017003_agbaja,Agbaja,Agbaja,agbaja,NG017003_agbaja,5.688,7.296
NG017003_nsu-a-ikpe,Nsu 'a' Ikpe,Nsu 'a' Ikpe,nsu-a-ikpe,NG017003_nsu-a-ikpe,5.688,7.296
NG017003_nsu-b-ihitte,Nsu 'b' Ihitte,Nsu 'b' Ihitte,nsu-b-ihitte,NG017003_nsu-b-ihitte,5.688,7.296
NG017003_nzeremikpem,Nzerem/ikpem,Nzerem/ikpem,nzeremikpem,NG017003_nzeremikpem,5.688,7.296
NG017003_umualumakuumuihim,Umualumaku/umuihim,Umualumaku/umuihim,umualumakuumuihim,NG017003_umualumakuumuihim,5.688,7.296
NG017003_umueze-i,Umueze I,Umueze I,umueze-i,NG017003_umueze-i,5.688,7.296
NG017003_umueze-iiumueleke,Umueze Ii/umueleke,Umueze Ii/umueleke,umueze-iiumueleke,NG017003_umueze-iiumueleke,5.688,7.296
NG017003_umuezeala,Umuezeala,Umuezeala,umuezeala,NG017003_umuezeala,5.688,7.296
NG017003_umukabia,Umukabia,Umukabia,umukabia,NG017003_umukabia,5.688,7.296
NG017003_umunakanu,Umunakanu,Umunakanu,umunakanu,NG017003_umunakanu,5.688,7.296
NG017003_umunumo,Umunumo,Umunumo,umunumo,NG017003_umunumo,5.688,7.296
