id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG017001_amuzu,Amuzu,Amuzu,amuzu,NG017001_amuzu,5.419,7.259
NG017001_enyiogugu,Enyiogugu,Enyiogugu,enyiogugu,NG017001_enyiogugu,5.419,7.259
NG017001_ibeku,Ibeku,Ibeku,ibeku,NG017001_ibeku,5.419,7.259
NG017001_lagwa,Lagwa,Lagwa,lagwa,NG017001_lagwa,5.419,7.259
NG017001_lorji,Lorji,Lorji,lorji,NG017001_lorji,5.419,7.259
NG017001_mbutu,Mbutu,Mbutu,mbutu,NG017001_mbutu,5.419,7.259
NG017001_nguru-ahiato,Nguru-ahiato,Nguru-ahiato,nguru-ahiato,NG017001_nguru-ahiato,5.419,7.259
NG017001_nguru-nweke,Nguru-nweke,Nguru-nweke,nguru-nweke,NG017001_nguru-nweke,5.419,7.259
NG017001_nguru-nwenkwo,Nguru-nwenkwo,Nguru-nwenkwo,nguru-nwenkwo,NG017001_nguru-nwenkwo,5.419,7.259
NG017001_umuhu,Umuhu,Umuhu,umuhu,NG017001_umuhu,5.419,7.259
NG017001_uvuru-1,Uvuru 1,Uvuru 1,uvuru-1,NG017001_uvuru-1,5.419,7.259
NG017001_uvuru-ii,Uvuru Ii,Uvuru Ii,uvuru-ii,NG017001_uvuru-ii,5.419,7.259
