id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG037007_galadima,Galadima,Galadima,galadima,NG037007_galadima,12.204,7.018
NG037007_mada,Mada,Mada,mada,NG037007_mada,12.204,7.018
NG037007_madawaki,Madawaki,Madawaki,madawaki,NG037007_madawaki,12.204,7.018
NG037007_magami,Magami,Magami,magami,NG037007_magami,12.204,7.018
NG037007_mayana,Mayana,Mayana,mayana,NG037007_mayana,12.204,7.018
NG037007_rijiya,Rijiya,Rijiya,rijiya,NG037007_rijiya,12.204,7.018
NG037007_ruwan-bore,Ruwan Bore,Ruwan Bore,ruwan-bore,NG037007_ruwan-bore,12.204,7.018
NG037007_sabon-gari,Sabon Gari,Sabon Gari,sabon-gari,NG037007_sabon-gari,12.204,7.018
NG037007_tudun-wada,Tudun Wada,Tudun Wada,tudun-wada,NG037007_tudun-wada,12.204,7.018
NG037007_wanke,Wanke,Wanke,wanke,NG037007_wanke,12.204,7.018
NG037007_wonaka,Wonaka,Wonaka,wonaka,NG037007_wonaka,12.204,7.018
