id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG010017_amuokpe,Amuokpe,Amuokpe,amuokpe,NG010017_amuokpe,5.836,5.659
NG010017_elume,Elume,Elume,elume,NG010017_elume,5.836,5.659
NG010017_okokporougborhen,Okokporo/ugborhen,Okokporo/ugborhen,okokporougborhen,NG010017_okokporougborhen,5.836,5.659
NG010017_sapele-urban-i,Sapele Urban I,Sapele Urban I,sapele-urban-i,NG010017_sapele-urban-i,5.836,5.659
NG010017_sapele-urban-ii,Sapele Urban Ii,Sapele Urban Ii,sapele-urban-ii,NG010017_sapele-urban-ii,5.836,5.659
NG010017_sapele-urban-iii,Sapele Urban Iii,Sapele Urban Iii,sapele-urban-iii,NG010017_sapele-urban-iii,5.836,5.659
NG010017_sapele-urban-iv,Sapele Urban Iv,Sapele Urban Iv,sapele-urban-iv,NG010017_sapele-urban-iv,5.836,5.659
NG010017_sapele-urban-v,Sapele Urban V,Sapele Urban V,sapele-urban-v,NG010017_sapele-urban-v,5.836,5.659
NG010017_sapele-urban-vi,Sapele Urban Vi,Sapele Urban Vi,sapele-urban-vi,NG010017_sapele-urban-vi,5.836,5.659
NG010017_sapele-urban-vii,Sapele Urban Vii,Sapele Urban Vii,sapele-urban-vii,NG010017_sapele-urban-vii,5.836,5.659
NG010017_sapele-urban-viii,Sapele Urban Viii,Sapele Urban Viii,sapele-urban-viii,NG010017_sapele-urban-viii,5.836,5.659
