id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG031032_aganmukooko,Aganmu/kooko,Aganmu/kooko,aganmukooko,NG031032_aganmukooko,8.645,3.216
NG031032_ajegunle,Ajegunle,Ajegunle,ajegunle,NG031032_ajegunle,8.645,3.216
NG031032_bagii,Bagii,Bagii,bagii,NG031032_bagii,8.645,3.216
NG031032_ekokan-imua,Ekokan / Imua,Ekokan / Imua,ekokan-imua,NG031032_ekokan-imua,8.645,3.216
NG031032_iya,Iya,Iya,iya,NG031032_iya,8.645,3.216
NG031032_ogidigbokinnikinni,Ogidigbo/kinnikinni,Ogidigbo/kinnikinni,ogidigbokinnikinni,NG031032_ogidigbokinnikinni,8.645,3.216
NG031032_oke-oro,Oke-oro,Oke-oro,oke-oro,NG031032_oke-oro,8.645,3.216
NG031032_okere-i,Okere I,Okere I,okere-i,NG031032_okere-i,8.645,3.216
NG031032_okere-ii,Okere Ii,Okere Ii,okere-ii,NG031032_okere-ii,8.645,3.216
NG031032_sangoteboodabaaboilua,Sangote/booda/baabo/ilua,Sangote/booda/baabo/ilua,sangoteboodabaaboilua,NG031032_sangoteboodabaaboilua,8.645,3.216
NG031032_sepeteribapon,Sepeteri/bapon,Sepeteri/bapon,sepeteribapon,NG031032_sepeteribapon,8.645,3.216
