id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG001011_ama---asaa,Ama - Asaa,Ama - Asaa,ama---asaa,NG001011_ama---asaa,5.173,7.324
NG001011_amaitolu-mbutu-umuojima,Amaitolu Mbutu Umuojima,Amaitolu Mbutu Umuojima,amaitolu-mbutu-umuojima,NG001011_amaitolu-mbutu-umuojima,5.173,7.324
NG001011_amasator,Amasator,Amasator,amasator,NG001011_amasator,5.173,7.324
NG001011_amator,Amator,Amator,amator,NG001011_amator,5.173,7.324
NG001011_amavo,Amavo,Amavo,amavo,NG001011_amavo,5.173,7.324
NG001011_aro---ngwa,Aro - Ngwa,Aro - Ngwa,aro---ngwa,NG001011_aro---ngwa,5.173,7.324
NG001011_okpor---umuobo,Okpor - Umuobo,Okpor - Umuobo,okpor---umuobo,NG001011_okpor---umuobo,5.173,7.324
NG001011_oso---okwa,Oso - Okwa,Oso - Okwa,oso---okwa,NG001011_oso---okwa,5.173,7.324
NG001011_umunneise,Umunneise,Umunneise,umunneise,NG001011_umunneise,5.173,7.324
NG001011_urtta,Urtta,Urtta,urtta,NG001011_urtta,5.173,7.324
