id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG021033_daneji-a,Daneji 'a',Daneji 'a',daneji-a,NG021033_daneji-a,12.92,8.382
NG021033_daneji-b,Daneji 'b',Daneji 'b',daneji-b,NG021033_daneji-b,12.92,8.382
NG021033_fago-a,Fago 'a',Fago 'a',fago-a,NG021033_fago-a,12.92,8.382
NG021033_fago-b,Fago 'b',Fago 'b',fago-b,NG021033_fago-b,12.92,8.382
NG021033_kagare,Kagare,Kagare,kagare,NG021033_kagare,12.92,8.382
NG021033_karkarku,Karkarku,Karkarku,karkarku,NG021033_karkarku,12.92,8.382
NG021033_katsayal,Katsayal,Katsayal,katsayal,NG021033_katsayal,12.92,8.382
NG021033_kwasarawa,Kwasarawa,Kwasarawa,kwasarawa,NG021033_kwasarawa,12.92,8.382
NG021033_rade-a,Rade 'a',Rade 'a',rade-a,NG021033_rade-a,12.92,8.382
NG021033_rade-b,Rade 'b',Rade 'b',rade-b,NG021033_rade-b,12.92,8.382
NG021033_sandamu,Sandamu,Sandamu,sandamu,NG021033_sandamu,12.92,8.382
