id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG036002_bayamari,Bayamari,Bayamari,bayamari,NG036002_bayamari,12.757,11.528
NG036002_damnawajuluri,Damnawa/juluri,Damnawa/juluri,damnawajuluri,NG036002_damnawajuluri,12.696,11.449
NG036002_danani,Danani,Danani,danani,NG036002_danani,12.587,11.698
NG036002_dapchi,Dapchi,Dapchi,dapchi,NG036002_dapchi,12.518,11.524
NG036002_garun-dole-garin-alkali,Garun Dole / Garin Alkali,Garun Dole / Garin Alkali,garun-dole-garin-alkali,NG036002_garun-dole-garin-alkali,12.696,11.449
NG036002_guba,Guba,Guba,guba,NG036002_guba,12.742,11.364
NG036002_guji-metalari,Guji / Metalari,Guji / Metalari,guji-metalari,NG036002_guji-metalari,12.772,11.657
NG036002_kaliyari,Kaliyari,Kaliyari,kaliyari,NG036002_kaliyari,12.901,11.444
NG036002_kurnawa,Kurnawa,Kurnawa,kurnawa,NG036002_kurnawa,12.627,11.226
NG036002_masaba,Masaba,Masaba,masaba,NG036002_masaba,12.894,11.189
