id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG032016_derteng,Derteng,Derteng,derteng,NG032016_derteng,8.748,9.523
NG032016_kalong,Kalong,Kalong,kalong,NG032016_kalong,8.748,9.523
NG032016_kurungbau-a,Kurungbau (a),Kurungbau (a),kurungbau-a,NG032016_kurungbau-a,8.748,9.523
NG032016_kurungbau-b,Kurungbau (b),Kurungbau (b),kurungbau-b,NG032016_kurungbau-b,8.748,9.523
NG032016_moekat,Moekat,Moekat,moekat,NG032016_moekat,8.748,9.523
NG032016_pangshom,Pangshom,Pangshom,pangshom,NG032016_pangshom,8.748,9.523
NG032016_poeship,Poeship,Poeship,poeship,NG032016_poeship,8.748,9.523
NG032016_shendam-central-a,Shendam Central (a),Shendam Central (a),shendam-central-a,NG032016_shendam-central-a,8.748,9.523
NG032016_shendam-central-b,Shendam Central (b),Shendam Central (b),shendam-central-b,NG032016_shendam-central-b,8.748,9.523
NG032016_shimankar,Shimankar,Shimankar,shimankar,NG032016_shimankar,8.748,9.523
NG032016_yelwa,Yelwa,Yelwa,yelwa,NG032016_yelwa,8.748,9.523
