id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG030003_ajebandele,Ajebandele,Ajebandele,ajebandele,NG030003_ajebandele,7.41,4.752
NG030003_ayegunle,Ayegunle,Ayegunle,ayegunle,NG030003_ayegunle,7.41,4.752
NG030003_eti-oni,Eti-oni,Eti-oni,eti-oni,NG030003_eti-oni,7.41,4.752
NG030003_faforiji,Faforiji,Faforiji,faforiji,NG030003_faforiji,7.41,4.752
NG030003_forest-reserve-1,Forest Reserve 1,Forest Reserve 1,forest-reserve-1,NG030003_forest-reserve-1,7.41,4.752
NG030003_forest-reserve-ii,Forest Reserve Ii,Forest Reserve Ii,forest-reserve-ii,NG030003_forest-reserve-ii,7.41,4.752
NG030003_igangan,Igangan,Igangan,igangan,NG030003_igangan,7.41,4.752
NG030003_iperindo,Iperindo,Iperindo,iperindo,NG030003_iperindo,7.41,4.752
NG030003_ipole,Ipole,Ipole,ipole,NG030003_ipole,7.41,4.752
NG030003_iwara,Iwara,Iwara,iwara,NG030003_iwara,7.41,4.752
