id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG029011_ileoluji-1,Ileoluji 1,Ileoluji 1,ileoluji-1,NG029011_ileoluji-1,7.234,4.884
NG029011_ileoluji-11,Ileoluji 11,Ileoluji 11,ileoluji-11,NG029011_ileoluji-11,7.234,4.884
NG029011_ileoluji-1v,Ileoluji 1v,Ileoluji 1v,ileoluji-1v,NG029011_ileoluji-1v,7.234,4.884
NG029011_ileoluji-iii,Ileoluji Iii,Ileoluji Iii,ileoluji-iii,NG029011_ileoluji-iii,7.234,4.884
NG029011_ileoluji-v,Ileoluji V,Ileoluji V,ileoluji-v,NG029011_ileoluji-v,7.234,4.884
NG029011_ileoluji-vi,Ileoluji Vi,Ileoluji Vi,ileoluji-vi,NG029011_ileoluji-vi,7.234,4.884
NG029011_oke-igbo-1,Oke-igbo 1,Oke-igbo 1,oke-igbo-1,NG029011_oke-igbo-1,7.234,4.884
NG029011_oke-igbo-11,Oke-igbo 11,Oke-igbo 11,oke-igbo-11,NG029011_oke-igbo-11,7.234,4.884
NG029011_oke-igbo-111,Oke-igbo 111,Oke-igbo 111,oke-igbo-111,NG029011_oke-igbo-111,7.234,4.884
NG029011_oke-igbo-1v,Oke-igbo 1v,Oke-igbo 1v,oke-igbo-1v,NG029011_oke-igbo-1v,7.234,4.884
