id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NG020023_durba,Durba,Durba,durba,NG020023_durba,11.493,8.683
NG020023_fammar,Fammar,Fammar,fammar,NG020023_fammar,11.493,8.683
NG020023_fassi,Fassi,Fassi,fassi,NG020023_fassi,11.493,8.683
NG020023_kadigawa,Kadigawa,Kadigawa,kadigawa,NG020023_kadigawa,11.493,8.683
NG020023_kahu,Kahu,Kahu,kahu,NG020023_kahu,11.493,8.683
NG020023_kibiya-i,Kibiya I,Kibiya I,kibiya-i,NG020023_kibiya-i,11.493,8.683
NG020023_kibiya-ii,Kibiya Ii,Kibiya Ii,kibiya-ii,NG020023_kibiya-ii,11.493,8.683
NG020023_nariya,Nariya,Nariya,nariya,NG020023_nariya,11.493,8.683
NG020023_tarai,Tarai,Tarai,tarai,NG020023_tarai,11.493,8.683
NG020023_unguwar-gai,Unguwar Gai,Unguwar Gai,unguwar-gai,NG020023_unguwar-gai,11.493,8.683
